Date,Value
2016-10-14,7.4
2016-10-17,7.4075
2016-10-18,7.406
2016-10-19,7.3963
2016-10-20,7.398
2016-10-21,7.3625
2016-10-24,7.3775
2016-10-25,7.3685
2016-10-26,7.3954
2016-10-27,7.4082
2016-10-28,7.4053
2016-10-31,7.4156
2016-11-01,7.4631
2016-11-02,7.4983
2016-11-03,7.4832
2016-11-04,7.4955
2016-11-07,7.4941
2016-11-08,7.4919
2016-11-09,7.4771
2016-11-10,7.4065
2016-11-11,7.4198
2016-11-14,7.3759
2016-11-15,7.3816
2016-11-16,7.362
2016-11-17,7.3621
2016-11-18,7.3156
2016-11-21,7.3293
2016-11-22,7.31
2016-11-23,7.3157
2016-11-24,7.2988
2016-11-25,7.3295
2016-11-28,7.315
2016-11-29,7.2972
2016-11-30,7.3205
2016-12-01,7.3176
2016-12-02,7.331
2016-12-05,7.3662
2016-12-06,7.3861
2016-12-07,7.3836
2016-12-08,7.4041
2016-12-09,7.2931
2016-12-12,7.3225
2016-12-13,7.3233
2016-12-14,7.3499
2016-12-15,7.2262
2016-12-16,7.2635
2016-12-19,7.2467
2016-12-20,7.2104
2016-12-21,7.2369
2016-12-22,7.256
2016-12-23,7.2555
2016-12-27,7.2619
2016-12-28,7.2384
2016-12-29,7.2706
2016-12-30,7.3202
2017-01-02,7.269
2017-01-03,7.2285
2017-01-04,7.2382
2017-01-05,7.2311
2017-01-06,7.3253
2017-01-09,7.2958
2017-01-10,7.3176
2017-01-11,7.2826
2017-01-12,7.3621
2017-01-13,7.3564
2017-01-16,7.3107
2017-01-17,7.3235
2017-01-18,7.2931
2017-01-19,7.3241
2017-01-20,7.3125
2017-01-23,7.3436
2017-01-24,7.3721
2017-01-25,7.3935
2017-01-26,7.3634
2017-01-27,7.3654
2017-01-30,7.3103
2017-01-31,7.397
2017-02-01,7.427
2017-02-02,7.4377
2017-02-03,7.3776
2017-02-06,7.35
2017-02-07,7.3487
2017-02-08,7.3295
2017-02-09,7.3413
2017-02-10,7.312
2017-02-13,7.3062
2017-02-14,7.2902
2017-02-15,7.2521
2017-02-16,7.3028
2017-02-17,7.3134
2017-02-20,7.3011
2017-02-21,7.2545
2017-02-22,7.2311
2017-02-23,7.2693
2017-02-24,7.2873
2017-02-27,7.2756
2017-02-28,7.278
2017-03-01,7.2472
2017-03-02,7.2399
2017-03-03,7.2872
2017-03-06,7.305
2017-03-07,7.2976
2017-03-08,7.2953
2017-03-09,7.2912
2017-03-10,7.3336
2017-03-13,7.3717
2017-03-14,7.3511
2017-03-15,7.3438
2017-03-16,7.4004
2017-03-17,7.4141
2017-03-20,7.4268
2017-03-21,7.4418
2017-03-22,7.4433
2017-03-23,7.4268
2017-03-24,7.4406
2017-03-27,7.4895
2017-03-28,7.4767
2017-03-29,7.4063
2017-03-30,7.3973
2017-03-31,7.3642
2017-04-03,7.3423
2017-04-04,7.3371
2017-04-05,7.3638
2017-04-06,7.3577
2017-04-07,7.3318
2017-04-10,7.3022
2017-04-11,7.3256
2017-04-12,7.309
2017-04-13,7.3227
2017-04-18,7.3524
2017-04-19,7.3852
2017-04-20,7.3965
2017-04-21,7.3666
2017-04-24,7.4691
2017-04-25,7.4976
2017-04-26,7.5061
2017-04-27,7.5024
2017-04-28,7.5367
2017-05-02,7.5263
2017-05-03,7.5267
2017-05-04,7.535
2017-05-05,7.5655
2017-05-08,7.5513
2017-05-09,7.5201
2017-05-10,7.5116
2017-05-11,7.4957
2017-05-12,7.5047
2017-05-15,7.5629
2017-05-16,7.6185
2017-05-17,7.6552
2017-05-18,7.6698
2017-05-19,7.7015
2017-05-22,7.7457
2017-05-23,7.7277
2017-05-24,7.7119
2017-05-25,7.7018
2017-05-26,7.6782
2017-05-29,7.6714
2017-05-30,7.6597
2017-05-31,7.6449
2017-06-01,7.6389
2017-06-02,7.6507
2017-06-05,7.6553
2017-06-06,7.6491
2017-06-07,7.6253
2017-06-08,7.6332
2017-06-09,7.5962
2017-06-12,7.6284
2017-06-13,7.6245
2017-06-14,7.6147
2017-06-15,7.5985
2017-06-16,7.6089
2017-06-19,7.6342
2017-06-20,7.6159
2017-06-21,7.6091
2017-06-22,7.6323
2017-06-23,7.6413
2017-06-26,7.6541
2017-06-27,7.6853
2017-06-28,7.7348
2017-06-29,7.7412
2017-06-30,7.7385
2017-07-03,7.7253
2017-07-04,7.722
2017-07-05,7.706
2017-07-06,7.7443
2017-07-07,7.759
2017-07-10,7.7484
2017-07-11,7.7577
2017-07-12,7.7716
2017-07-13,7.7443
2017-07-14,7.7419
2017-07-17,7.7591
2017-07-18,7.8001
2017-07-19,7.7889
2017-07-20,7.776
2017-07-21,7.8798
2017-07-24,7.8622
2017-07-25,7.8949
2017-07-26,7.8646
2017-07-27,7.8811
2017-07-28,7.9087
2017-07-31,7.8896
2017-08-01,7.9371
2017-08-02,7.9559
2017-08-03,7.9726
2017-08-04,7.9757
2017-08-07,7.9281
2017-08-08,7.9163
2017-08-09,7.8316
2017-08-10,7.8068
2017-08-11,7.8414
2017-08-14,7.8713
2017-08-15,7.8488
2017-08-16,7.8393
2017-08-17,7.811
2017-08-18,7.8332
2017-08-21,7.8462
2017-08-22,7.843
2017-08-23,7.8584
2017-08-24,7.8646
2017-08-25,7.8596
2017-08-28,7.8979
2017-08-29,7.9467
2017-08-30,7.8559
2017-08-31,7.8059
2017-09-01,7.8185
2017-09-04,7.7728
2017-09-05,7.7865
2017-09-06,7.785
2017-09-07,7.7698
2017-09-08,7.7926
2017-09-11,7.8329
2017-09-12,7.8024
2017-09-13,7.8249
2017-09-14,7.7918
2017-09-15,7.8299
2017-09-18,7.852
2017-09-19,7.8832
2017-09-20,7.8948
2017-09-21,7.848
2017-09-22,7.8805
2017-09-25,7.8599
2017-09-26,7.8189
2017-09-27,7.7984
2017-09-28,7.8436
2017-09-29,7.8534
2017-10-02,7.8138
2017-10-03,7.8073
2017-10-04,7.8163
2017-10-05,7.8108
2017-10-06,7.7891
2017-10-09,7.7788
2017-10-10,7.7609
2017-10-11,7.7989
2017-10-12,7.8111
2017-10-13,7.7831
2017-10-16,7.7782
2017-10-17,7.7846
2017-10-18,7.7867
2017-10-19,7.831
2017-10-20,7.8217
2017-10-23,7.7957
2017-10-24,7.8022
2017-10-25,7.8317
2017-10-26,7.8003
2017-10-27,7.7225
2017-10-30,7.7165
2017-10-31,7.7177
2017-11-01,7.6767
2017-11-02,7.7011
2017-11-03,7.72
2017-11-06,7.6889
2017-11-07,7.675
2017-11-08,7.6838
2017-11-09,7.7193
2017-11-10,7.7412
2017-11-13,7.741
2017-11-14,7.795
2017-11-15,7.8404
2017-11-16,7.8065
2017-11-17,7.8239
2017-11-20,7.8155
2017-11-21,7.7725
2017-11-22,7.7755
2017-11-23,7.7881
2017-11-24,7.8447
2017-11-27,7.8905
2017-11-28,7.8431
2017-11-29,7.8106
2017-11-30,7.8377
2017-12-01,7.8551
2017-12-04,7.8532
2017-12-05,7.8356
2017-12-06,7.8169
2017-12-07,7.8013
2017-12-08,7.7729
2017-12-11,7.8069
2017-12-12,7.7875
2017-12-13,7.7692
2017-12-14,7.8278
2017-12-15,7.8022
2017-12-18,7.8055
2017-12-19,7.8068
2017-12-20,7.7926
2017-12-21,7.8092
2017-12-22,7.7945
2017-12-27,7.7975
2017-12-28,7.8001
2017-12-29,7.8044
2018-01-02,7.8338
2018-01-03,7.8168
2018-01-04,7.838
2018-01-05,7.8151
2018-01-08,7.7816
2018-01-09,7.7865
2018-01-10,7.7996
2018-01-11,7.8127
2018-01-12,7.8417
2018-01-15,7.904
2018-01-16,7.878
2018-01-17,7.8528
2018-01-18,7.8582
2018-01-19,7.8481
2018-01-22,7.8374
2018-01-23,7.8466
2018-01-24,7.8719
2018-01-25,7.8549
2018-01-26,7.8693
2018-01-29,7.8383
2018-01-30,7.8566
2018-01-31,7.834
2018-02-01,7.8451
2018-02-02,7.855
2018-02-05,7.8248
2018-02-06,7.7446
2018-02-07,7.7416
2018-02-08,7.7549
2018-02-09,7.7362
2018-02-12,7.7604
2018-02-13,7.8244
2018-02-14,7.8341
2018-02-15,7.9261
2018-02-16,7.9077
2018-02-19,7.8734
2018-02-20,7.829
2018-02-21,7.8112
2018-02-22,7.8085
2018-02-23,7.7914
2018-02-26,7.7723
2018-02-27,7.7665
2018-02-28,7.7285
2018-03-01,7.729
2018-03-02,7.8121
2018-03-05,7.803
2018-03-06,7.8538
2018-03-07,7.8484
2018-03-08,7.8696
2018-03-09,7.7895
2018-03-12,7.7886
2018-03-13,7.8265
2018-03-14,7.8089
2018-03-15,7.7966
2018-03-16,7.781
2018-03-19,7.7944
2018-03-20,7.7744
2018-03-21,7.777
2018-03-22,7.8016
2018-03-23,7.7975
2018-03-26,7.7924
2018-03-27,7.773
2018-03-28,7.7971
2018-03-29,7.7468
2018-04-03,7.7351
2018-04-04,7.7409
2018-04-05,7.7302
2018-04-06,7.7138
2018-04-09,7.7686
2018-04-10,7.7741
2018-04-11,7.7815
2018-04-12,7.7452
2018-04-13,7.7363
2018-04-16,7.7726
2018-04-17,7.7639
2018-04-18,7.7826
2018-04-19,7.7717
2018-04-20,7.7449
2018-04-23,7.7208
2018-04-24,7.7012
2018-04-25,7.7048
2018-04-26,7.6962
2018-04-27,7.6517
2018-04-30,7.6574
2018-05-02,7.6353
2018-05-03,7.6135
2018-05-04,7.6113
2018-05-07,7.5778
2018-05-08,7.5586
2018-05-09,7.5628
2018-05-10,7.5419
2018-05-11,7.5572
2018-05-14,7.5973
2018-05-15,7.5606
2018-05-16,7.5137
2018-05-17,7.5174
2018-05-18,7.5147
2018-05-21,7.5097
2018-05-22,7.5112
2018-05-23,7.4797
2018-05-24,7.4868
2018-05-25,7.4611
2018-05-28,7.4508
2018-05-29,7.4174
2018-05-30,7.4673
2018-05-31,7.4951
2018-06-01,7.4883
2018-06-04,7.5166
2018-06-05,7.477
2018-06-06,7.523
2018-06-07,7.566
2018-06-08,7.5333
2018-06-11,7.5518
2018-06-12,7.5496
2018-06-13,7.5293
2018-06-14,7.5009
