Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-06-18 05-PM,ETHUSD,512,525,512,517.23,8474.12,4399024.71
2018-06-18 04-PM,ETHUSD,496.76,515.85,496.03,512,14522.96,7388304.69
2018-06-18 03-PM,ETHUSD,496.99,497.47,495.02,496.76,2042.47,1013494.96
2018-06-18 02-PM,ETHUSD,494.38,497.78,492.93,496.99,2215.21,1097578.38
2018-06-18 01-PM,ETHUSD,493.9,494.96,492.92,494.38,1372.08,677779.98
2018-06-18 12-PM,ETHUSD,492,495,491.99,493.9,1472.56,726263.23
2018-06-18 11-AM,ETHUSD,493.34,493.75,489.12,492,2198.02,1079889.15
2018-06-18 10-AM,ETHUSD,495.98,496,493.17,493.34,886.67,438283.11
2018-06-18 09-AM,ETHUSD,496.91,498.26,494.76,495.98,958.8,475968.38
2018-06-18 08-AM,ETHUSD,493.93,499.17,493.3,496.91,2142.43,1062444.54
2018-06-18 07-AM,ETHUSD,493.29,493.94,492.56,493.93,1046.48,516346.64
2018-06-18 06-AM,ETHUSD,493.16,493.76,492.33,493.29,1544.57,761759.97
2018-06-18 05-AM,ETHUSD,492.91,493.73,491.07,493.16,846.63,417044.13
2018-06-18 04-AM,ETHUSD,493.43,493.99,491.19,492.91,1631.63,804238.15
2018-06-18 03-AM,ETHUSD,495,495.01,493.4,493.43,487.76,241042.78
2018-06-18 02-AM,ETHUSD,491.57,495,490.44,495,1285.75,634075
2018-06-18 01-AM,ETHUSD,489.25,493.98,488,491.57,2689.26,1320613.43
2018-06-18 12-AM,ETHUSD,496.5,496.5,488,489.25,3924.89,1934143.63
2018-06-17 11-PM,ETHUSD,498.77,498.77,493.33,496.5,3667.9,1818107.03
2018-06-17 10-PM,ETHUSD,498.79,499.35,496.5,498.77,1226.07,611122.29
2018-06-17 09-PM,ETHUSD,499.21,499.71,498.3,498.79,756.83,377540.43
2018-06-17 08-PM,ETHUSD,501.28,501.28,498,499.21,1311.23,655136.06
2018-06-17 07-PM,ETHUSD,500.38,502.12,500.2,501.28,1320.49,661902.55
2018-06-17 06-PM,ETHUSD,499.51,501.96,499,500.38,1566.97,784007.91
2018-06-17 05-PM,ETHUSD,499.26,499.98,499.25,499.51,673.09,336277.58
2018-06-17 04-PM,ETHUSD,501.54,502,499.25,499.26,1357.77,680390.76
2018-06-17 03-PM,ETHUSD,497.86,502,497.05,501.54,2225.55,1111443.12
2018-06-17 02-PM,ETHUSD,497.29,499.5,496.63,497.86,910.46,453576.84
2018-06-17 01-PM,ETHUSD,495.54,499.88,495,497.29,1410.9,700415.06
2018-06-17 12-PM,ETHUSD,500,500,495.05,495.54,2140.94,1067275.06
2018-06-17 11-AM,ETHUSD,500,500,498.34,500,1119.45,559287.83
2018-06-17 10-AM,ETHUSD,502.59,502.59,498.12,500,887.16,443666.19
2018-06-17 09-AM,ETHUSD,502.06,503.71,500,502.59,1531.65,767754.79
2018-06-17 08-AM,ETHUSD,500.74,506.95,500.74,502.06,2847.78,1435262.78
2018-06-17 07-AM,ETHUSD,500.01,501.71,500,500.74,1292.74,647472.31
2018-06-17 06-AM,ETHUSD,502.25,502.25,500,500.01,869.17,435646.07
2018-06-17 05-AM,ETHUSD,505.17,506.09,502.25,502.25,788.59,397468.81
2018-06-17 04-AM,ETHUSD,507.82,507.83,503.37,505.17,1172.2,592820.9
2018-06-17 03-AM,ETHUSD,503,507.83,502.99,507.82,1496.85,755593.34
2018-06-17 02-AM,ETHUSD,499.67,504.59,499.67,503,2501.67,1254530.22
2018-06-17 01-AM,ETHUSD,498,499.9,498,499.67,649.99,324677.34
2018-06-17 12-AM,ETHUSD,497.31,499.13,496.99,498,500.91,249368.99
2018-06-16 11-PM,ETHUSD,499.99,499.99,495.15,497.31,2277.08,1133574.02
2018-06-16 10-PM,ETHUSD,500.75,500.75,499.71,499.99,983.73,492203.41
2018-06-16 09-PM,ETHUSD,498.9,500.81,498.9,500.75,1235.42,617506.71
2018-06-16 08-PM,ETHUSD,497.74,499.01,497.17,498.9,1668.18,831593.9
2018-06-16 07-PM,ETHUSD,499.01,499.01,493.2,497.74,1897.87,943372.52
2018-06-16 06-PM,ETHUSD,500.48,501.37,498.37,499.01,1317.25,658005.94
2018-06-16 05-PM,ETHUSD,500.08,502.07,496.9,500.48,2895.56,1447206.6
2018-06-16 04-PM,ETHUSD,486.96,502.81,484.73,500.08,4671.84,2314058.05
2018-06-16 03-PM,ETHUSD,490.99,490.99,484.12,486.96,2831.01,1380217.03
2018-06-16 02-PM,ETHUSD,489.34,491.65,488.78,490.99,1231.69,603820.94
2018-06-16 01-PM,ETHUSD,495.44,495.44,487.02,489.34,3318.6,1627404.48
2018-06-16 12-PM,ETHUSD,498.41,499.84,494.45,495.44,1131.65,562892.54
2018-06-16 11-AM,ETHUSD,497.26,500.31,495.67,498.41,865.18,430722.25
2018-06-16 10-AM,ETHUSD,496.48,501.99,496.4,497.26,1829.1,912434.6
2018-06-16 09-AM,ETHUSD,495.99,497.76,495.46,496.48,931.95,462715.69
2018-06-16 08-AM,ETHUSD,497.45,497.72,494.31,495.99,973.64,482240.85
2018-06-16 07-AM,ETHUSD,497,499,496.97,497.45,757.67,377351.5
2018-06-16 06-AM,ETHUSD,497.66,498.94,494.31,497,1662.66,825771.81
2018-06-16 05-AM,ETHUSD,495.3,499.89,495.3,497.66,1405.94,700057.23
2018-06-16 04-AM,ETHUSD,491.56,498,491.17,495.3,1708.11,846639.92
2018-06-16 03-AM,ETHUSD,494.63,494.63,490.87,491.56,1342.94,660987
2018-06-16 02-AM,ETHUSD,494,495.27,492.92,494.63,1690.29,834796.53
2018-06-16 01-AM,ETHUSD,487.2,494.76,484.95,494,1820.47,891180.96
2018-06-16 12-AM,ETHUSD,487.45,490.85,486.69,487.2,2331.99,1140104.92
2018-06-15 11-PM,ETHUSD,487.4,489.17,482,487.45,4102.9,1993783.79
2018-06-15 10-PM,ETHUSD,494.01,494.24,487.15,487.4,3526.42,1731981.47
2018-06-15 09-PM,ETHUSD,495.08,495.59,492.12,494.01,1650.85,816019.52
2018-06-15 08-PM,ETHUSD,496.51,496.68,489.02,495.08,6503.6,3206501.88
2018-06-15 07-PM,ETHUSD,499.99,500,496.31,496.51,1922.99,956835.24
2018-06-15 06-PM,ETHUSD,502.4,502.41,498.39,499.99,1462.87,731799.4
2018-06-15 05-PM,ETHUSD,505.51,505.51,495.36,502.4,4962.16,2482607.53
2018-06-15 04-PM,ETHUSD,504.2,512.97,503,505.51,4986.63,2529634.5
2018-06-15 03-PM,ETHUSD,498.66,505.5,495.33,504.2,4215.94,2110194.32
2018-06-15 02-PM,ETHUSD,491.81,501,489.57,498.66,3780.34,1862936.24
2018-06-15 01-PM,ETHUSD,487.89,492.99,486.15,491.81,4856.22,2377723.82
2018-06-15 12-PM,ETHUSD,495.99,495.99,486.6,487.89,4307.38,2109694.88
2018-06-15 11-AM,ETHUSD,499.69,507.11,491.2,495.99,4747.83,2366944.63
2018-06-15 10-AM,ETHUSD,498,499.88,495.9,499.69,2276.48,1132576.5
2018-06-15 09-AM,ETHUSD,502.99,503,488,498,6334.99,3133026.6
2018-06-15 08-AM,ETHUSD,505.35,505.69,502.2,502.99,3203.67,1614360.83
2018-06-15 07-AM,ETHUSD,508.54,510.01,503.63,505.35,1746.58,884331.57
2018-06-15 06-AM,ETHUSD,505.28,512,504.81,508.54,2840.91,1442878.7
2018-06-15 05-AM,ETHUSD,503,506.65,500.2,505.28,3270.72,1646347.65
2018-06-15 04-AM,ETHUSD,511.71,512.98,498.01,503,12131.84,6146157.75
2018-06-15 03-AM,ETHUSD,513.08,514.52,511,511.71,3669.96,1882285.47
2018-06-15 02-AM,ETHUSD,513.71,513.71,511,513.08,2981.68,1527706.19
2018-06-15 01-AM,ETHUSD,516.51,516.51,511.77,513.71,4315.63,2218849.59
2018-06-15 12-AM,ETHUSD,519.75,521,514.22,516.51,3094.47,1601301.19
2018-06-14 11-PM,ETHUSD,517.13,519.75,513.94,519.75,3894.46,2013914.96
2018-06-14 10-PM,ETHUSD,519.34,522.78,513.18,517.13,5708.32,2954643.8
2018-06-14 09-PM,ETHUSD,520.04,522.96,518.38,519.34,4756.09,2475110.77
2018-06-14 08-PM,ETHUSD,521.05,526,519.01,520.04,7854.32,4102628.24
2018-06-14 07-PM,ETHUSD,519,521.6,515.6,521.05,8160.29,4229494.98
2018-06-14 06-PM,ETHUSD,512.53,527,511.94,519,16404.98,8515337.22
2018-06-14 05-PM,ETHUSD,505.27,529.34,501.07,512.53,41176.97,21252246.93
2018-06-14 04-PM,ETHUSD,464.03,514.76,464,505.27,30369.98,14884858.66
2018-06-14 03-PM,ETHUSD,473.81,474.54,459.46,464.03,8825.29,4107177.73
2018-06-14 02-PM,ETHUSD,471.97,476.7,471.81,473.81,5032.05,2386461.98
2018-06-14 01-PM,ETHUSD,484,484,470.51,471.97,5995.16,2852292.1
2018-06-14 12-PM,ETHUSD,487.59,487.59,482.01,484,2105.83,1020618.41
2018-06-14 11-AM,ETHUSD,485.48,488.92,485.31,487.59,3342.41,1628735.4
2018-06-14 10-AM,ETHUSD,487,488,483.31,485.48,2928.37,1423642.87
2018-06-14 09-AM,ETHUSD,485.15,488,484.95,487,4160.29,2024418.15
2018-06-14 08-AM,ETHUSD,482.33,490.69,482.33,485.15,3373.27,1641113.88
2018-06-14 07-AM,ETHUSD,485.78,485.78,479.41,482.33,3289.8,1587206.89
2018-06-14 06-AM,ETHUSD,485.45,487.73,482.99,485.78,3628.05,1759558.86
2018-06-14 05-AM,ETHUSD,485.89,487.85,481.95,485.45,4938.3,2397856.25
2018-06-14 04-AM,ETHUSD,486.01,488.16,484.16,485.89,4937.27,2400057.87
2018-06-14 03-AM,ETHUSD,487.44,489.98,483.85,486.01,7757.58,3771757.62
2018-06-14 02-AM,ETHUSD,470.81,495,470.81,487.44,18964.38,9156232.03
2018-06-14 01-AM,ETHUSD,475.39,477,468.67,470.81,5622.58,2662817
2018-06-14 12-AM,ETHUSD,476.02,479.83,475.12,475.39,4765.16,2274771.59
2018-06-13 11-PM,ETHUSD,475.79,477.67,470.33,476.02,5043.56,2395095.59
2018-06-13 10-PM,ETHUSD,468.59,477.25,468.59,475.79,7139.84,3374074.31
2018-06-13 09-PM,ETHUSD,470.68,472,464.49,468.59,5107.88,2388801.16
2018-06-13 08-PM,ETHUSD,468.91,472,464.81,470.68,5364.98,2513155.3
2018-06-13 07-PM,ETHUSD,476.9,477.75,466.9,468.91,10740.46,5054932.29
2018-06-13 06-PM,ETHUSD,474.32,480,469.33,476.9,7911.38,3763780.32
2018-06-13 05-PM,ETHUSD,466.95,475.5,461.33,474.32,12804.66,5990851.25
2018-06-13 04-PM,ETHUSD,462.79,468.6,450.11,466.95,22792.67,10468994.85
2018-06-13 03-PM,ETHUSD,468.71,473,461.01,462.79,9494.8,4444740.36
2018-06-13 02-PM,ETHUSD,475.15,475.15,467.47,468.71,7183.8,3382366.37
2018-06-13 01-PM,ETHUSD,478.41,480.4,473.73,475.15,5662.64,2709010.96
2018-06-13 12-PM,ETHUSD,476.24,479.72,471.2,478.41,5840.67,2783626.05
2018-06-13 11-AM,ETHUSD,469.96,476.96,467.21,476.24,5449.38,2577731.81
2018-06-13 10-AM,ETHUSD,468.23,477.54,468.17,469.96,6980.77,3304060.49
2018-06-13 09-AM,ETHUSD,479.18,481,463.77,468.23,8097.19,3817304.25
2018-06-13 08-AM,ETHUSD,490.51,490.51,475.8,479.18,7858.7,3795840.91
2018-06-13 07-AM,ETHUSD,494.16,495,489.68,490.51,1942.16,957603.14
2018-06-13 06-AM,ETHUSD,493.93,495.06,493.2,494.16,1491.39,737235.5
2018-06-13 05-AM,ETHUSD,497.57,498.99,493.02,493.93,2823.9,1400778.29
2018-06-13 04-AM,ETHUSD,497.61,497.62,489.63,497.57,5366.44,2648982.43
2018-06-13 03-AM,ETHUSD,500.24,501.15,496.89,497.61,3109.4,1551610.13
2018-06-13 02-AM,ETHUSD,497.94,502.4,497.09,500.24,4311.44,2155337.62
2018-06-13 01-AM,ETHUSD,494.55,497.94,493.08,497.94,2985.86,1478893.21
2018-06-13 12-AM,ETHUSD,494.14,497,492,494.55,5089.11,2517437.43
2018-06-12 11-PM,ETHUSD,490.99,496,485,494.14,8346.77,4077454.22
2018-06-12 10-PM,ETHUSD,492,492,487.79,490.99,3721.37,1825346.73
2018-06-12 09-PM,ETHUSD,491.82,492,487.25,492,6794.37,3325714.48
2018-06-12 08-PM,ETHUSD,493.06,495,485.33,491.82,8417.83,4136387.72
2018-06-12 07-PM,ETHUSD,507,507,485.68,493.06,27289.51,13481524.39
2018-06-12 06-PM,ETHUSD,516.02,517.69,506,507,10463.08,5341933.09
2018-06-12 05-PM,ETHUSD,519.52,521.41,516.01,516.02,2949.12,1530702.26
2018-06-12 04-PM,ETHUSD,525.49,525.49,515,519.52,5231.97,2716878.79
2018-06-12 03-PM,ETHUSD,525.1,525.84,523.1,525.49,2010.45,1053899.86
2018-06-12 02-PM,ETHUSD,523.08,528.28,522.16,525.1,3490.06,1831367.47
2018-06-12 01-PM,ETHUSD,522.69,524.18,520.69,523.08,2925.19,1528075.73
2018-06-12 12-PM,ETHUSD,532.69,532.9,521.61,522.69,2828.96,1492947.82
2018-06-12 11-AM,ETHUSD,532.65,533.52,528.99,532.69,2108.14,1120259.12
2018-06-12 10-AM,ETHUSD,536,536,531.77,532.65,2042.56,1090218.9
2018-06-12 09-AM,ETHUSD,536.45,536.99,534.77,536,964.86,516975.15
2018-06-12 08-AM,ETHUSD,529.73,538.99,527.99,536.45,4280.1,2278334.15
2018-06-12 07-AM,ETHUSD,530.83,531.99,527.99,529.73,1776.15,941218.11
2018-06-12 06-AM,ETHUSD,531,532.99,530.82,530.83,1701.32,905067.26
2018-06-12 05-AM,ETHUSD,530.99,532,529.36,531,1156.37,614023.61
2018-06-12 04-AM,ETHUSD,525.37,532,525.37,530.99,3794.33,2008988.64
2018-06-12 03-AM,ETHUSD,532.98,533,523.26,525.37,2928.29,1549710.24
2018-06-12 02-AM,ETHUSD,528.99,533.1,528.99,532.98,4531.08,2407881.97
2018-06-12 01-AM,ETHUSD,527,529,526,528.99,2929.58,1546872.55
2018-06-12 12-AM,ETHUSD,531.68,531.81,525.79,527,2888.49,1525528.13
2018-06-11 11-PM,ETHUSD,524.19,534.89,523.65,531.68,5549.33,2935425.1
2018-06-11 10-PM,ETHUSD,518.99,524.26,518.98,524.19,4837.96,2518778.72
2018-06-11 09-PM,ETHUSD,516.65,519,516.64,518.99,2646.31,1371913.44
2018-06-11 08-PM,ETHUSD,518.75,519.53,515.31,516.65,3352.41,1735592.85
2018-06-11 07-PM,ETHUSD,518.76,521.88,516,518.75,4841.18,2513778.2
2018-06-11 06-PM,ETHUSD,517.61,521.77,509.97,518.76,11974.38,6161239.2
2018-06-11 05-PM,ETHUSD,522,524.9,517.54,517.61,5600,2925444.55
2018-06-11 04-PM,ETHUSD,514,522.23,513.99,522,6805.23,3536595.28
2018-06-11 03-PM,ETHUSD,521.99,523,510.1,514,8272.93,4265063.44
2018-06-11 02-PM,ETHUSD,529.44,529.59,519.01,521.99,5613.85,2939708.18
2018-06-11 01-PM,ETHUSD,529.7,530.92,528.2,529.44,4440.56,2352694.42
2018-06-11 12-PM,ETHUSD,535.31,535.31,526.47,529.7,3145.2,1671191.31
2018-06-11 11-AM,ETHUSD,532.38,535.31,531,535.31,1872.11,997269.67
2018-06-11 10-AM,ETHUSD,530.61,533.4,526.21,532.38,1765.61,935707.4
2018-06-11 09-AM,ETHUSD,534.76,535.53,530.6,530.61,1501.34,800159.97
2018-06-11 08-AM,ETHUSD,520.01,535.24,518.15,534.76,3096.08,1637590.86
2018-06-11 07-AM,ETHUSD,532.66,534.49,520,520.01,2851.18,1507635.47
2018-06-11 06-AM,ETHUSD,532.21,535,529.33,532.66,1587,846118.26
2018-06-11 05-AM,ETHUSD,536,536.85,531.21,532.21,2357.92,1258808.15
2018-06-11 04-AM,ETHUSD,532.01,536,528.51,536,3784.76,2015536.98
2018-06-11 03-AM,ETHUSD,532.03,534.45,526.33,532.01,4435.76,2355059.62
2018-06-11 02-AM,ETHUSD,524.19,535.43,521.93,532.03,7394.52,3921099.18
2018-06-11 01-AM,ETHUSD,517.41,524.19,510.95,524.19,5537.84,2863291.31
2018-06-11 12-AM,ETHUSD,525.25,525.71,516.03,517.41,5875.1,3062898.87
2018-06-10 11-PM,ETHUSD,507.64,526.92,505.89,525.25,10039.65,5206722.66
2018-06-10 10-PM,ETHUSD,516.72,520,505,507.64,13659.39,6974690.7
2018-06-10 09-PM,ETHUSD,525,528.28,505.66,516.72,13105.26,6764909.58
2018-06-10 08-PM,ETHUSD,539.95,540.26,525,525,8502.43,4537297.65
2018-06-10 07-PM,ETHUSD,532.02,539.95,530.03,539.95,10164.8,5441895.03
2018-06-10 06-PM,ETHUSD,535.4,542.04,520.17,532.02,18650.84,9871842.76
2018-06-10 05-PM,ETHUSD,563.49,564,531.14,535.4,17605.63,9593023.42
2018-06-10 04-PM,ETHUSD,568.13,568.78,563.2,563.49,1660.79,939454.02
2018-06-10 03-PM,ETHUSD,567.61,569.65,566.1,568.13,1178.31,669349.65
2018-06-10 02-PM,ETHUSD,570,570.7,567,567.61,1080.74,615104.05
2018-06-10 01-PM,ETHUSD,565.2,570.7,561.49,570,1812.85,1027200.23
2018-06-10 12-PM,ETHUSD,566.96,569.88,564.12,565.2,1240.01,704083.82
2018-06-10 11-AM,ETHUSD,566.97,568.54,565.57,566.96,1023.84,580511.87
2018-06-10 10-AM,ETHUSD,568.01,568.01,561.55,566.97,1383.02,780706.33
2018-06-10 09-AM,ETHUSD,562.59,568.5,561.07,568.01,1159.25,656215.49
2018-06-10 08-AM,ETHUSD,561.25,565,560,562.59,2279.76,1282284.31
2018-06-10 07-AM,ETHUSD,573.76,573.76,560,561.25,3703.96,2096753.44
2018-06-10 06-AM,ETHUSD,572.89,574.4,572,573.76,831.46,476368.45
2018-06-10 05-AM,ETHUSD,571.86,573.83,570.11,572.89,1919.44,1097578.13
2018-06-10 04-AM,ETHUSD,570.24,575.36,570.23,571.86,2249.23,1289426.64
2018-06-10 03-AM,ETHUSD,576.49,577.8,570.23,570.24,1778.66,1019752.38
2018-06-10 02-AM,ETHUSD,576.85,578,571.9,576.49,2406.35,1384939.7
2018-06-10 01-AM,ETHUSD,571,580,570.23,576.85,5214.15,3003704.86
2018-06-10 12-AM,ETHUSD,593.41,593.41,571,571,8803.66,5111323.52
2018-06-09 11-PM,ETHUSD,596.99,598.74,591.81,593.41,4249.44,2534364.58
2018-06-09 10-PM,ETHUSD,598.73,598.77,596.5,596.99,1223.11,730447.69
2018-06-09 09-PM,ETHUSD,599.51,599.88,597.93,598.73,775.64,464549.92
2018-06-09 08-PM,ETHUSD,599.08,599.88,598.66,599.51,614.06,368025.58
2018-06-09 07-PM,ETHUSD,599.62,599.95,598.09,599.08,718.02,430116.83
2018-06-09 06-PM,ETHUSD,597.91,599.93,597.58,599.62,1270.33,759740.15
2018-06-09 05-PM,ETHUSD,599.04,599.5,597.77,597.91,1020.78,610735.45
2018-06-09 04-PM,ETHUSD,602.5,602.74,598.1,599.04,803.85,482724.87
2018-06-09 03-PM,ETHUSD,600.52,602.84,600.51,602.5,484.19,291566.94
2018-06-09 02-PM,ETHUSD,599.97,601.73,599.97,600.52,557.7,335062.15
2018-06-09 01-PM,ETHUSD,600.55,600.71,596.33,599.97,1081.98,647210.27
2018-06-09 12-PM,ETHUSD,604.5,605,600,600.55,1359.32,818785.07
2018-06-09 11-AM,ETHUSD,605,605.73,604.45,604.5,901.3,545385.34
2018-06-09 10-AM,ETHUSD,604.45,605.01,604.45,605,324.54,196345.17
2018-06-09 09-AM,ETHUSD,602.12,604.45,601.97,604.45,382.65,230750.61
2018-06-09 08-AM,ETHUSD,605,605,602.11,602.12,727,439211.46
2018-06-09 07-AM,ETHUSD,605.69,605.69,604.66,605,390.53,236354.98
2018-06-09 06-AM,ETHUSD,605,605.73,604.99,605.69,746,451675.54
2018-06-09 05-AM,ETHUSD,605.56,605.73,604.5,605,380.57,230305.37
2018-06-09 04-AM,ETHUSD,605,606,605,605.56,616.04,373096.47
2018-06-09 03-AM,ETHUSD,608,608,601.69,605,2127.29,1287300.92
2018-06-09 02-AM,ETHUSD,604.3,608,604.29,608,2123.09,1286248.17
2018-06-09 01-AM,ETHUSD,602.39,604.31,602.39,604.3,2085.63,1258631.3
2018-06-09 12-AM,ETHUSD,598.59,602.39,598.59,602.39,941.45,565236.08
2018-06-08 11-PM,ETHUSD,602.01,602.1,598.5,598.59,1142.46,686112.78
2018-06-08 10-PM,ETHUSD,599.28,602.5,599.2,602.01,1001.87,602423.62
2018-06-08 09-PM,ETHUSD,598.41,600,597.16,599.28,1379.12,825344.74
2018-06-08 08-PM,ETHUSD,596.5,598.87,596.2,598.41,963.88,575326.92
2018-06-08 07-PM,ETHUSD,597.73,598.28,595.37,596.5,1525.94,910558.69
2018-06-08 06-PM,ETHUSD,600.3,600.9,597.72,597.73,1582,948679.08
2018-06-08 05-PM,ETHUSD,600.5,600.98,599.26,600.3,1217.11,730545.27
2018-06-08 04-PM,ETHUSD,599.85,601.96,598.5,600.5,1746.03,1048588.64
2018-06-08 03-PM,ETHUSD,595.84,600,594.27,599.85,2576.75,1536839.86
2018-06-08 02-PM,ETHUSD,597.19,597.19,591,595.84,3025.89,1798191.35
2018-06-08 01-PM,ETHUSD,595.19,598.41,594.11,597.19,1377.27,821465.3
2018-06-08 12-PM,ETHUSD,596.4,596.4,594.62,595.19,1307.75,779042.06
2018-06-08 11-AM,ETHUSD,596.34,598.97,595.22,596.4,1561.22,931658
2018-06-08 10-AM,ETHUSD,602.14,602.27,594.44,596.34,3481.01,2080494.63
2018-06-08 09-AM,ETHUSD,601.7,603.15,601.69,602.14,834.45,502796.26
2018-06-08 08-AM,ETHUSD,600.7,601.95,599.41,601.7,1156.1,694486.68
2018-06-08 07-AM,ETHUSD,604.98,604.98,599.5,600.7,1551.29,932729.06
2018-06-08 06-AM,ETHUSD,602.75,605,602.75,604.98,935.05,564941.09
2018-06-08 05-AM,ETHUSD,603,603.3,602.36,602.75,795.39,479508.1
2018-06-08 04-AM,ETHUSD,602.16,603.44,598.6,603,2448.72,1471063.16
2018-06-08 03-AM,ETHUSD,605,605,602.15,602.16,1236.63,746752.77
2018-06-08 02-AM,ETHUSD,605.07,606,604.1,605,1517.32,918584.95
2018-06-08 01-AM,ETHUSD,607,607,603.41,605.07,1190.72,721210.85
2018-06-08 12-AM,ETHUSD,603.56,607,602.73,607,1608.49,972727.23
2018-06-07 11-PM,ETHUSD,601.77,603.56,600.88,603.56,1942.95,1170123.7
2018-06-07 10-PM,ETHUSD,601.2,601.77,600,601.77,1293.15,776745.95
2018-06-07 09-PM,ETHUSD,602,602,598,601.2,2922.51,1752440.07
2018-06-07 08-PM,ETHUSD,605.19,605.97,597,602,3548.58,2135387.65
2018-06-07 07-PM,ETHUSD,606.23,606.66,604.99,605.19,1512.4,915917.85
2018-06-07 06-PM,ETHUSD,606.69,608,605.53,606.23,1318.99,800082.91
2018-06-07 05-PM,ETHUSD,609.5,611.01,604,606.69,2973.61,1805636.29
2018-06-07 04-PM,ETHUSD,605.31,609.87,604,609.5,2078.72,1259254.03
2018-06-07 03-PM,ETHUSD,604.98,606,602.63,605.31,2928.98,1769728.93
2018-06-07 02-PM,ETHUSD,607.19,607.57,602.01,604.98,1744.35,1055866.76
2018-06-07 01-PM,ETHUSD,607.07,609,606.02,607.19,1458.67,886295.69
2018-06-07 12-PM,ETHUSD,605.82,608.69,605.11,607.07,1057.48,641552.48
2018-06-07 11-AM,ETHUSD,605.35,606.25,604.45,605.82,1242.46,752438.66
2018-06-07 10-AM,ETHUSD,606.58,607.03,604.5,605.35,1056.67,640279.92
2018-06-07 09-AM,ETHUSD,604.91,607.5,599,606.58,2851.69,1721269.97
2018-06-07 08-AM,ETHUSD,607.51,609.35,600.68,604.91,3275.16,1987920.74
2018-06-07 07-AM,ETHUSD,605,607.85,604.59,607.51,1644.51,997088.29
2018-06-07 06-AM,ETHUSD,608.76,608.76,594.01,605,24312.35,14614834.12
2018-06-07 05-AM,ETHUSD,611,613,601.1,608.76,6032.87,3660278.26
2018-06-07 04-AM,ETHUSD,614.06,614.29,610.12,611,1303.2,797288.91
2018-06-07 03-AM,ETHUSD,612.7,614.58,612,614.06,1206.27,739885.91
2018-06-07 02-AM,ETHUSD,613.84,615.26,612.19,612.7,2302.18,1412587.68
2018-06-07 01-AM,ETHUSD,613,615,611.13,613.84,4146.46,2544828.89
2018-06-07 12-AM,ETHUSD,606.18,613.8,606.18,613,5041.54,3078092.27
2018-06-06 11-PM,ETHUSD,606.05,607,604.07,606.18,1568.19,949486.29
2018-06-06 10-PM,ETHUSD,606.24,608.01,603.4,606.05,2344.9,1420268.33
2018-06-06 09-PM,ETHUSD,604.29,608.41,603.71,606.24,3360.6,2034437.99
2018-06-06 08-PM,ETHUSD,598.66,604.48,594.22,604.29,3366.77,2016682.6
2018-06-06 07-PM,ETHUSD,596.46,598.8,596.46,598.66,1565.09,935486.59
2018-06-06 06-PM,ETHUSD,597.74,597.74,594.4,596.46,2296.12,1367044.77
2018-06-06 05-PM,ETHUSD,595.35,598,594.51,597.74,3089.41,1842726.51
2018-06-06 04-PM,ETHUSD,610.16,610.52,592.76,595.35,5766.91,3456748.02
2018-06-06 03-PM,ETHUSD,607.02,610.17,607,610.16,1416.92,862487.76
2018-06-06 02-PM,ETHUSD,608.3,609.01,607.01,607.02,1358.62,826090.78
2018-06-06 01-PM,ETHUSD,611.42,611.42,608,608.3,1642.26,1000798.63
2018-06-06 12-PM,ETHUSD,605.98,611.69,602.58,611.42,1987.01,1205862.21
2018-06-06 11-AM,ETHUSD,603.4,606,603.39,605.98,1084.33,656335.16
2018-06-06 10-AM,ETHUSD,600.25,603.69,598.78,603.4,843.67,506967.82
2018-06-06 09-AM,ETHUSD,602.18,603,599,600.25,802.62,482369.33
2018-06-06 08-AM,ETHUSD,605.25,605.46,600.68,602.18,1257.33,757348.28
2018-06-06 07-AM,ETHUSD,607.3,610,605.25,605.25,1718.83,1045955.11
2018-06-06 06-AM,ETHUSD,603,608.12,602.99,607.3,1834,1111804.18
2018-06-06 05-AM,ETHUSD,598.62,603,595,603,3484.43,2087009.72
2018-06-06 04-AM,ETHUSD,604.86,606,594,598.62,17293.27,10376428.65
2018-06-06 03-AM,ETHUSD,606.02,606.95,604.85,604.86,1542.75,934987.8
2018-06-06 02-AM,ETHUSD,607,607,603.68,606.02,1933.19,1169388.87
2018-06-06 01-AM,ETHUSD,603.75,607,602.02,607,3622.23,2190042.16
2018-06-06 12-AM,ETHUSD,607.6,609.97,603.55,603.75,1942.49,1179955.94
2018-06-05 11-PM,ETHUSD,609,609.58,606,607.6,1732.23,1051871.8
2018-06-05 10-PM,ETHUSD,603,609,602.69,609,2593.93,1573002.63
2018-06-05 09-PM,ETHUSD,606.81,607.99,601.29,603,3456.75,2089543.58
2018-06-05 08-PM,ETHUSD,605,609,604.81,606.81,3224.99,1960311.73
2018-06-05 07-PM,ETHUSD,606.95,608.21,604.97,605,3418.12,2075008.1
2018-06-05 06-PM,ETHUSD,608.82,612,606.73,606.95,4150.35,2526844.46
2018-06-05 05-PM,ETHUSD,604.5,612,601.68,608.82,5289.42,3216733.07
2018-06-05 04-PM,ETHUSD,598,610.42,598,604.5,8676.1,5243823.16
2018-06-05 03-PM,ETHUSD,584.7,598,584.42,598,4235.01,2508695.53
2018-06-05 02-PM,ETHUSD,584.15,585,582.51,584.7,1843.54,1076302.84
2018-06-05 01-PM,ETHUSD,586.94,587.64,582.97,584.15,2156.28,1263964.93
