Date,Open,High,Low,Close,Adj Close,Volume
2011-08-26,700.989990,700.989990,700.989990,700.989990,700.989990,700
2011-08-27,700.989990,700.989990,700.989990,700.989990,700.989990,0
2011-08-28,700.989990,700.989990,700.989990,700.989990,700.989990,0
2011-08-29,700.989990,690.559998,680.000000,680.000000,680.000000,19771
2011-08-30,680.000000,670.000000,650.000000,650.000000,650.000000,16248
2011-08-31,650.000000,650.000000,650.000000,650.000000,650.000000,0
2011-09-01,650.000000,669.719971,666.890015,669.719971,669.719971,2003
2011-09-02,669.719971,669.719971,669.719971,669.719971,669.719971,0
2011-09-03,669.719971,669.719971,669.719971,669.719971,669.719971,0
2011-09-04,669.719971,669.719971,669.719971,669.719971,669.719971,0
2011-09-05,669.719971,669.719971,669.719971,669.719971,669.719971,0
2011-09-06,669.719971,566.250000,541.239990,566.250000,566.250000,1079
2011-09-07,566.250000,566.250000,566.250000,566.250000,566.250000,0
2011-09-08,566.250000,386.119995,386.119995,386.119995,386.119995,19692
2011-09-09,386.119995,386.119995,386.119995,386.119995,386.119995,0
2011-09-10,386.119995,386.119995,386.119995,386.119995,386.119995,0
2011-09-11,386.119995,386.119995,386.119995,386.119995,386.119995,0
2011-09-12,386.119995,386.119995,386.119995,386.119995,386.119995,0
2011-09-13,386.119995,386.119995,386.119995,386.119995,386.119995,0
2011-09-14,386.119995,386.119995,386.119995,386.119995,386.119995,0
2011-09-15,386.119995,386.119995,386.119995,386.119995,386.119995,0
2011-09-16,386.119995,386.119995,386.119995,386.119995,386.119995,0
2011-09-17,386.119995,386.119995,386.119995,386.119995,386.119995,0
2011-09-18,386.119995,386.119995,386.119995,386.119995,386.119995,0
2011-09-19,386.119995,386.119995,386.119995,386.119995,386.119995,0
2011-09-20,386.119995,478.489990,478.480011,478.489990,478.489990,7177
2011-09-21,478.489990,439.640015,429.059998,429.059998,429.059998,500000
2011-09-22,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-09-23,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-09-24,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-09-25,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-09-26,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-09-27,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-09-28,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-09-29,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-09-30,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-10-01,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-10-02,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-10-03,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-10-04,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-10-05,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-10-06,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-10-07,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-10-08,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-10-09,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-10-10,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-10-11,429.059998,429.059998,429.059998,429.059998,429.059998,0
2011-10-12,429.059998,310.880005,310.880005,310.880005,310.880005,100
2011-10-13,310.880005,310.880005,310.880005,310.880005,310.880005,0
2011-10-14,310.880005,310.880005,310.880005,310.880005,310.880005,0
2011-10-15,310.880005,310.880005,310.880005,310.880005,310.880005,0
2011-10-16,310.880005,270.519989,270.519989,270.519989,270.519989,1647
2011-10-17,270.519989,211.309998,211.309998,211.309998,211.309998,99
2011-10-18,211.309998,211.309998,211.309998,211.309998,211.309998,0
2011-10-19,211.309998,211.309998,211.309998,211.309998,211.309998,0
2011-10-20,211.309998,211.309998,211.309998,211.309998,211.309998,0
2011-10-21,211.309998,211.309998,211.309998,211.309998,211.309998,0
2011-10-22,211.309998,211.309998,211.309998,211.309998,211.309998,0
2011-10-23,211.309998,211.309998,211.309998,211.309998,211.309998,0
2011-10-24,211.309998,211.309998,211.309998,211.309998,211.309998,0
2011-10-25,211.309998,211.309998,211.309998,211.309998,211.309998,0
2011-10-26,211.309998,211.309998,211.309998,211.309998,211.309998,0
2011-10-27,211.309998,211.309998,211.309998,211.309998,211.309998,0
2011-10-28,211.309998,211.309998,211.309998,211.309998,211.309998,0
2011-10-29,211.309998,211.309998,211.309998,211.309998,211.309998,0
